Date,CS,Art,Bio,Sports,Phy,Philosophy,Chem,Math
20211114,262.26792696719986,178.03062192312905,202.91629221290592,225.45853066180936,175.67791912092264,252.40876410390973,166.43438599062134,179.7992277992278
20211115,305.60471804814995,180.9014497990154,225.81854820030574,218.03734061930783,206.6210463792506,282.68638152715823,193.44398446658852,220.58797573083288
20211116,280.6079495879787,169.60774129443115,220.85695094269698,209.64426229508197,204.24308271048855,268.57444240356864,202.94863716295427,220.49480249480249
20211117,307.82000323153983,177.33882841786732,221.3100013897253,210.26035215543413,205.22056130277682,271.9932826029913,195.25611811254396,223.80364037506894
20211118,299.60584908709,180.31602005329478,228.01482373650808,188.18816029143898,207.14082067019748,280.66712149042246,197.13159437280189,222.05600577029148
20211119,282.65370819195346,167.37613477259384,207.56881456432112,181.8772920461445,187.2902044250854,256.24093413802154,174.45215416178195,199.89282532139674
20211120,250.2497980287607,160.45350255182692,191.38611201185898,182.03806921675775,157.7509775775875,241.88276043033324,153.97461166471277,167.1177394034537
20211121,257.4548715462918,174.23671017569217,204.33830546162042,202.7296903460838,169.77216255011632,258.35775387037523,165.1020296014068,178.9407272264415
20211122,289.24941024398123,173.4100989115216,224.8603789317645,188.84529447480267,197.59248626441618,278.26260823930727,190.4280114302462,214.2382366668081
20211123,271.65748909355307,170.24624000722642,221.70653634131654,179.67838494231935,201.77686482205613,269.20808186827605,189.5166324736225,212.34519920234206
20211124,267.9519470027468,167.30915496138385,217.35785426414046,171.74395871281118,194.7035093797951,258.0515875098399,186.08140386869871,206.60036488607918
20211125,257.0909678461787,166.28363669210967,207.04034835780794,187.2097753491196,183.84388457159827,248.25814746785622,179.92559349355216,198.00903729475158
20211126,251.90541282921313,167.58326182195927,203.89035067401676,182.81766848816028,179.47666188189874,242.91456310679612,167.79964097303633,192.001188001188
20211127,229.234868314752,173.03292534212548,198.770649001714,202.0120218579235,167.69608473989013,237.94426659669378,157.3821439038687,173.56570070855784
20211128,236.14832767813863,183.99033467323065,213.57284476768424,208.02380085003037,178.23382665940701,253.12799790081343,166.34426289566238,183.50116678688107
20211129,282.6669898206495,188.67968926426087,224.4364663918099,194.4489374620522,208.1379993070336,269.40949881920756,190.06037514654162,221.14777886206457
20211130,305.48961059945066,178.17618897068786,232.25506091629222,186.15810564663025,209.74488937286543,278.0057727630543,192.62206916764362,246.17119945691374
20211201,296.4228469865891,189.26507384490313,229.2357437346551,184.15956284153006,218.76755927337524,272.8578325898714,190.06869138335287,224.91908863337434
20211202,271.1488447245112,183.73727473917168,228.16987075554732,180.97079538554948,203.57214275107657,268.6533193387562,191.35265240328252,215.99702999702998
20211203,256.0097269348845,180.7256673140328,226.70727752814193,182.91402550091075,201.36148096817305,252.42519023878248,180.92009818288395,202.3455386312529
20211204,226.35892712877686,189.91260557337068,214.31199332931857,194.62197935640557,193.7878037915161,237.21689845184991,166.41962192262602,171.9518435232721
20211205,235.6741638390693,180.57309967932795,224.9220364108028,217.09526411657558,184.8281938325991,262.1836788244555,174.16321072684642,183.37685094827953
20211206,280.0429471643238,185.84264486698885,227.42094779265298,200.00188221007892,212.77344948769985,287.96006297559694,196.58162368112545,224.2978912978913
20211207,351.30405558248503,181.35337157309968,227.39088340204754,192.6259259259259,226.02252140771174,274.9442141170297,196.31165738569754,224.09397937969368
20211208,272.42223299402167,178.69942640350482,237.50312688191968,189.15774134790527,214.67287036578725,309.4286014169509,195.53234906213365,219.56642199499342
20211209,271.6486023590241,173.21268235400387,233.61861305415297,178.57073466909532,203.72405088353216,266.3771188664393,187.834407971864,215.4939114939115
20211210,271.69022459201807,167.04218418318956,210.05053967665725,178.16278081360048,187.51408206701976,251.98640776699028,176.65815504103165,199.74508888794603
20211211,234.84042656325738,162.50535206178583,194.73826840227915,182.62786885245902,164.6015938226996,229.75759643138284,155.1615254982415,166.29560015274302
20211212,239.74603328486023,166.5717447269771,206.15643674433687,211.99787492410442,171.65079443646982,259.0205195486749,161.5884745017585,175.8492511349654
20211213,272.6033608014219,171.58235852039203,224.29744753787003,195.9648451730419,203.4753749443152,345.57124114405667,190.77912514654162,213.09266409266408
20211214,269.9325577637744,168.59830179305362,227.80381711215082,197.94559805707345,201.04944810176707,266.3119916032537,188.1158411488863,210.71878314735457
20211215,272.1042171594765,177.52441172485433,220.59642377356744,195.73108682452946,199.67465227936444,275.81663605352924,186.19105363423213,210.14090542661972
20211216,262.10408789788335,174.1831443927555,217.58090517441053,176.00285367334547,192.9893580161362,267.4506428758856,181.87503663540446,200.4878866307438
20211217,246.65690741638392,165.8779187931891,202.28456941677862,172.52452944748026,191.2167499876256,256.02928365258464,165.6927022274326,195.86091900377616
20211218,220.35760219744708,157.6425635698478,184.20030573956547,176.87911353976926,162.24427065287333,226.19847808974023,149.4250073270809,157.85646399932114
20211219,231.25878170948457,158.59897926922903,189.3819428359661,193.38688524590165,164.22155125476414,231.23872999212804,155.50021981242674,162.41983113411686
20211220,260.5484569397318,163.3567589539768,205.2006763329782,173.16399514268366,181.81824481512646,242.88627656782995,171.51084407971865,188.89312232169374
20211221,252.58135401518823,153.508874937898,198.57089915226757,160.3890103217972,181.77419195169034,236.97397008659144,170.0598988862837,187.38682167253594
20211222,250.76946194861853,151.05085587823496,211.136193079168,160.70188221007894,170.99901004801268,234.89393859879297,164.70035902696367,190.0430226144512
20211223,240.76839554047504,148.98983785736868,203.30092185111408,152.6364905889496,156.97619165470473,225.36803988454474,154.07173212192262,166.9091179091179
20211224,220.85577637744385,147.5042229348268,186.93232037800527,147.88925318761383,146.51294362223433,215.82655471004986,144.1589243845252,149.18032160889302
20211225,205.52848602359023,150.49062824624002,173.48228100245518,161.56684881602914,153.03633123793497,222.6462870637628,137.45556125439626,141.23730323730322
20211226,219.9753756665051,155.94092407750327,193.14865428267012,189.63564055859138,168.3684601296837,261.44880608764106,145.41211166471277,158.2535958250244
20211227,243.5481984165455,162.52730228986948,205.27122805392133,184.29908925318762,173.7033113893976,246.08942534767777,157.94592614302462,169.87203530060674
20211228,249.97240264986266,159.57589991418635,202.6238013619308,186.92112932604735,176.2633272286294,250.40598268171084,161.26091735052756,177.35542449828165
20211229,252.60846663435126,165.41447992412267,203.73863899569184,194.61062537947785,175.02856011483442,245.8618210443453,167.0790592028136,175.6794093936951
20211230,242.6696073679108,162.0104331331015,199.43970908417103,184.31457194899818,168.08696728208682,241.73293098924168,160.7507327080891,166.04153761296618
20211231,213.23722733882695,151.9178447224606,181.31115949413999,166.04990892531876,152.7670147997822,216.67735502492783,144.57140240328252,146.28427171284315
20220101,218.30971077718533,167.0300799421887,186.22036410802798,185.71924711596841,155.594218680394,230.1643138283915,143.84404308323565,147.3513089227375
20220102,237.52182905154305,172.5410776387697,210.9167554546718,211.64195506982392,178.52675345245757,258.82114930464445,162.500805978898,168.4200857058
20220103,268.31976086605266,169.71758276500609,224.81391578264697,207.63248330297512,189.4404296391625,259.52175282078196,182.19519343493553,190.01782001782001
20220104,286.12719340765875,167.23205817262092,217.27646268587577,202.46174863387978,194.1104291441865,260.61763316714774,179.5110272567409,192.2460859603717
20220105,285.5565034739053,169.48240820197822,221.8720526242646,191.19483910139647,197.62277879522844,263.4112306481239,185.12206916764362,198.18231575374432
20220106,275.02223299402164,171.99814823178718,216.80381711215082,190.68658166363085,191.8635846161461,263.3343479401732,182.92445779601408,194.82591539734398
20220107,272.58280820811115,172.86296915225148,216.60434520776394,199.0851851851852,188.605702123447,260.7650485436893,179.62562280187572,193.04785947643092
20220108,250.29184036193246,178.01025247278804,206.6498818733497,203.9982392228294,195.1518586348562,253.5763316714773,167.1174531066823,189.06572192286478
20220109,254.75084827920503,180.13445643828192,212.31324408208644,216.66150576806314,184.68979854477058,264.0194699553923,173.48281799531065,179.75276846705418
20220110,281.77010825658425,177.66017795040875,231.99972205494046,205.87747419550698,203.80740484086522,271.8157963789032,188.48527256740914,211.8741567312996
20220111,288.0089513653256,175.2097466239104,230.93588733960254,212.21432908318155,206.66138692273424,284.17832589871426,193.77124853458383,215.07072849929992
20220112,283.7463887542414,179.23987173117746,235.48802520035207,190.37650273224043,212.19556501509678,282.52091314615586,192.38917790152402,211.06695235266665
20220113,275.74167070609144,180.41362178763382,233.5874368833094,187.03867638129933,211.9828738306192,266.5253214379428,189.2079425556858,206.70762442191014
20220114,258.2999515269026,171.66365566144256,216.27349793857414,182.64031572556163,194.97950799386228,258.13618472841773,178.74582356389215,191.27069455640884
20220115,230.07390531588302,168.44306941872543,208.34048269792004,193.4063752276867,182.35410582586744,242.77118866439255,162.80876318874562,164.67605753320038
20220116,236.04201001777346,174.1705433358927,217.78978088664473,226.37935640558592,186.64203336138198,252.71251639989504,172.0967541031653,169.96478425049852
20220117,265.4693811601228,175.1502642157084,223.1976189373234,205.07874924104433,206.13102014552294,267.17019155077406,186.06733587338803,201.2766769909627
20220118,307.9603490063015,204.56948647305904,227.9004493445129,213.8916818457802,212.4256793545513,271.98735240094464,193.3041471277843,238.9083117654546
20220119,285.11853288091777,177.54794273068063,226.12637235373143,217.75476624165148,210.51230015344257,269.8743112044083,193.43064917936695,213.7130977130977
20220120,289.80827274196156,178.2558601689174,228.49376939824896,206.42367941712203,210.7344453793991,273.0183154027814,194.91650791324736,215.7898086469515
20220121,277.16587493940864,190.96662300709093,217.85699726687358,192.46417729204614,218.30901351284461,260.0736289687746,188.5007327080891,203.34235648521363
20220122,240.8823073194377,186.82037848335668,204.93820354843191,200.81032179720705,195.96040192050685,242.91639989504068,166.22406213364596,173.9232890661462
20220123,246.15996122152205,190.5786549839664,210.4341501829805,249.19817850637523,198.58030985497203,254.9127787982157,170.55524618991794,179.12321269464127
20220124,285.18923897237033,183.85267151438507,223.23301060823644,225.10880388585306,216.73409889620353,270.3091577013907,192.25157532239155,216.8854427425856
20220125,283.75511391177895,178.97669481956552,223.31370732385233,195.93151183970855,211.30822155125477,279.3419050118079,194.0759818288394,215.61835461835463
20220126,284.5870415252868,178.95817713743733,224.32260156575717,210.88287795992713,207.52150670692473,299.63836263447917,191.4061767291911,214.95871695871696
20220127,297.084246243335,187.6104963642112,233.3852781766804,216.12301153612628,222.77300400930554,301.2621359223301,202.80509964830011,233.5144045144045
20220128,292.102924543545,189.5366514610903,228.29874461481447,224.20139647844564,216.36365886254518,284.22650223038573,197.86280041031654,212.42377699520557
