Date,de,en,es,fr,CS
20210911,194.03863845446182,943.875300997592,467.4552380952381,204.31695501730104,
20210912,228.1982520699172,939.3986928104575,469.0419047619048,216.5598615916955,
20210913,205.34406623735052,836.1666666666666,516.7285714285714,208.23529411764707,
20210914,213.63707451701933,797.047299621603,526.0152380952381,207.20968858131488,
20210915,221.48896044158235,875.4564843481252,509.0028571428571,224.90795847750866,
20210916,227.62603495860165,829.5672514619883,487.3495238095238,206.6622837370242,
20210917,200.7033118675253,816.4676642586859,481.34761904761905,194.9356401384083,
20210918,202.49678012879485,742.530787753698,411.42,202.58685121107266,
20210919,225.52529898804048,784.545235638115,434.82952380952383,225.04290657439446,
20210920,221.2635694572217,806.0184038527692,525.1761904761905,220.53910034602077,
20210921,243.1099356025759,765.8240454076367,525.6933333333334,209.52179930795847,
20210922,212.5271389144434,787.6035431716547,547.6342857142857,208.680276816609,
20210923,205.40478380864766,752.3044375644995,538.1266666666667,200.38892733564015,
20210924,190.07359705611776,743.4091847265222,512.9495238095238,187.73979238754325,
20210925,189.7966881324747,725.2433780529756,427.9971428571429,192.93425605536333,
20210926,217.01563937442504,758.9650842793258,455.3342857142857,232.58961937716262,
20210927,233.4719411223551,793.0338837289302,548.8561904761905,219.86712802768167,
20210928,221.0064397424103,797.2361541107671,549.4428571428572,211.3363321799308,
20210929,219.59935602575896,753.5638114895081,552.8895238095238,218.67889273356403,
20210930,206.81646734130635,738.3869969040247,548.2352380952381,225.7044982698962,
20211001,186.0956761729531,737.2321981424149,501.6485714285714,224.46228373702422,
20211002,212.74057037718492,753.1945304437564,421.2580952380952,215.20207612456747,
20211003,226.62695492180313,802.5681114551084,446.0361904761905,238.74878892733565,
20211004,229.82842686292548,791.6522187822497,523.5514285714286,232.30242214532873,
20211005,208.10211591536338,780.3390092879257,523.5057142857142,213.01799307958478,
20211006,205.92088316467343,754.5337117303062,528.6438095238095,210.46089965397923,
20211007,203.67157313707452,766.1864465084279,521.4828571428571,196.0865051903114,
20211008,197.376264949402,747.0049879600963,471.8485714285714,187.02214532871972,
20211009,179.33670653173874,772.3718610251118,430.48,192.1114186851211,
20211010,215.63845446182154,792.2377020983832,449.06857142857143,220.76332179930796,
20211011,205.59751609935603,789.187650498796,525.4019047619048,220.27889273356402,
20211012,205.2442502299908,772.7724458204334,596.2761904761904,219.36124567474047,
20211013,204.93146274149035,763.7674578603371,571.2390476190476,217.08235294117648,
20211014,197.38178472861085,768.4045407636739,541.2419047619047,202.06643598615918,
20211015,183.73183072677094,749.8262813897488,494.82,185.5439446366782,
20211016,185.46458141674333,743.952528379773,426.02,207.2955017301038,
20211017,222.38684452621897,819.5170278637771,458.81904761904764,237.20692041522491,
20211018,206.83164673413063,794.0713794289645,533.9514285714286,231.8871972318339,
20211019,216.6890524379025,793.0904712762298,538.4238095238095,222.0304498269896,
20211020,210.360625574977,789.1405228758169,554.98,224.95501730103805,
20211021,202.27092916283348,828.7179222566219,545.2733333333333,203.7425605536332,
20211022,203.41398344066238,778.4889920880632,513.1466666666666,209.37093425605536,
20211023,192.7966881324747,741.4189886480908,434.38380952380953,200.30588235294118,
20211024,222.8413063477461,825.0349157206742,466.39428571428573,228.84982698961937,
20211025,217.44802207911684,814.7805297557619,534.6304761904762,218.5453287197232,
20211026,229.18077276908923,789.2309941520468,542.1085714285714,233.73010380622839,
20211027,215.3109475620975,776.5982112143103,539.8380952380952,230.16332179930797,
20211028,202.83716651333947,770.6123151014792,530.1619047619048,232.44290657439447,
20211029,210.94940202391905,759.8630890952873,475.4095238095238,225.31072664359863,
20211030,193.14995400183992,766.7997936016512,419.8247619047619,225.14256055363322,
20211031,227.0588776448942,801.7820777433781,418.30857142857144,247.3044982698962,
20211101,258.98390064397427,792.8495012039904,478.19714285714286,263.2283737024221,
20211102,219.1522539098436,781.8882008943929,492.11809523809524,246.37716262975778,
20211103,210.14351425942962,748.9398004815962,515.6085714285714,235.22560553633218,
20211104,202.41904323827046,751.2081183350533,513.8047619047619,226.76955017301037,
20211105,206.04277828886845,810.1040591675267,483.0047619047619,215.28235294117647,
20211106,189.69733210671572,745.7762297901617,414.5780952380952,222.06020761245674,
20211107,225.69273229070836,778.6909184726522,452.18285714285713,262.75501730103804,
20211108,215.43698252069916,779.5593395252838,521.6504761904762,232.4809688581315,
20211109,223.79576816927323,814.7741658066735,535.427619047619,224.22906574394463,
20211110,220.81140754369827,752.3562091503268,546.3247619047619,216.95847750865053,
20211111,204.1766329346826,763.6002751977984,528.5390476190477,239.68512110726644,
20211112,233.36154553817846,797.203474372205,485.2142857142857,212.078892733564,
20211113,194.4231830726771,785.3176814585483,449.7266666666667,231.09065743944637,
20211114,229.54461821527138,849.6078431372549,474.85333333333335,260.0968858131488,
20211115,217.50459981600736,818.3973168214654,517.9923809523809,257.20415224913495,
20211116,213.98298068077276,768.8851049191607,547.6647619047619,245.9363321799308,
20211117,208.5381784728611,782.3037495700034,545.5780952380952,255.79446366782008,
20211118,216.78426862925483,792.2764017887857,569.3438095238096,221.159169550173,
20211119,215.2930082796688,747.829033367733,527.567619047619,223.5854671280277,
20211120,207.94434222631094,728.4699002407981,447.43809523809523,253.74671280276817,
20211121,232.90616375344987,767.8467492260062,472.5238095238095,285.03598615916957,
20211122,216.0653173873045,753.6761265909872,583.2809523809524,276.1993079584775,
20211123,218.1264949402024,750.1302029583763,579.8580952380952,243.74740484429066,
20211124,209.18307267709292,734.3639490884073,554.7285714285714,345.01107266435986,
20211125,196.1494940202392,728.3379772961816,521.3723809523809,227.18062283737024,
20211126,195.92640294388224,736.9673202614379,462.6514285714286,215.48512110726642,
20211127,203.14259429622814,793.5123839009287,406.91238095238094,235.30588235294118,
20211128,224.74333026678931,840.1119711042312,447.0133333333333,258.842214532872,
20211129,226.9438822447102,813.5870313037495,544.2085714285714,244.04913494809688,
20211130,212.52897884084638,802.1664946680427,487.9485714285714,236.67612456747406,
20211201,200.30772769089236,768.0560715514276,471.5095238095238,297.9778546712803,
20211202,202.98896044158235,754.2220502235982,479.2352380952381,261.33217993079586,
20211203,236.672493100276,746.953044375645,441.27142857142854,220.1287197231834,
20211204,218.0956761729531,759.3567251461989,394.3885714285714,231.8885813148789,
20211205,229.79254829806808,813.2708978328174,431.45142857142855,289.90865051903114,
20211206,225.8183072677093,837.4361885104919,493.5942857142857,239.25467128027682,
20211207,219.47102115915362,854.4826281389749,476.0857142857143,228.0062283737024,
20211208,225.71067157313706,864.9253525971792,516.3228571428572,234.58615916955017,
20211209,215.33440662373505,881.5491916064672,482.30380952380955,223.60553633217992,
20211210,194.05795768169273,826.6812865497076,429.1,207.47335640138408,
20211211,202.2980680772769,809.796697626419,405.90285714285716,209.7204152249135,
20211212,229.72171113155474,819.358961128311,456.00095238095236,258.4152249134948,
20211213,224.88960441582336,815.8507051943584,488.6066666666667,265.0152249134948,
20211214,243.44986200551978,790.766425868593,463.41809523809525,225.89134948096887,
20211215,221.34636614535418,778.9014447884417,440.63142857142856,211.68096885813148,
20211216,211.0,776.045579635363,430.6114285714286,209.23529411764707,
20211217,196.37120515179393,741.5976952184383,403.96761904761905,243.51487889273358,
20211218,200.87994480220792,744.4105607155143,354.21809523809526,196.7058823529412,
20211219,216.87764489420422,770.7289301685587,402.15238095238095,230.89757785467128,
20211220,195.37764489420422,766.1162710698314,419.32,215.76401384083044,
20211221,187.6522539098436,730.2055383556932,370.6771428571429,199.25467128027682,
20211222,173.73735050597975,718.2332301341589,333.30095238095237,214.38823529411764,
20211223,172.1752529898804,722.2091503267974,320.4580952380952,206.5044982698962,
20211224,186.06853725850965,740.0842793257654,312.23047619047617,187.24290657439445,
20211225,241.9489420423183,811.5743034055728,359.73047619047617,239.7522491349481,
20211226,247.26954921803127,870.8094255245958,428.20285714285717,256.18062283737027,
20211227,261.25988960441583,829.454420364637,389.12,273.2311418685121,
20211228,242.7327506899724,805.0540075679395,370.5028571428571,239.31487889273356,
20211229,238.36200551977922,813.2669418644651,363.7152380952381,228.2975778546713,
20211230,223.00183992640294,792.1155830753354,357.7638095238095,230.61453287197233,
20211231,194.28978840846366,760.1327829377365,314.7247619047619,216.68304498269896,
20220101,234.45216191352347,831.2633298933608,396.1352380952381,236.89826989619377,
20220102,248.2428702851886,880.3734090127278,473.6114285714286,265.35847750865054,
20220103,228.25666973321069,827.2297901616787,447.6952380952381,238.398615916955,
20220104,259.376264949402,794.8350533195735,437.7361904761905,232.68512110726644,
20220105,247.93974241030358,804.5431716546268,429.53809523809525,227.80968858131487,
20220106,234.48712051517938,798.7206742346061,421.5438095238095,219.80968858131487,
20220107,217.38316467341306,803.8947368421053,429.48571428571427,222.0885813148789,
20220108,223.0510579576817,871.7994496044032,445.4047619047619,246.4961937716263,
20220109,261.2005519779209,897.5233918128655,483.68095238095236,264.89273356401384,
20220110,234.04921803127874,826.608875128999,481.49333333333334,258.0076124567474,
20220111,247.23873045078196,807.4912280701755,465.63428571428574,253.91003460207614,
20220112,224.5022999080037,819.4594083247334,448.80285714285714,231.62698961937716,
20220113,232.75114995400185,793.8897488820089,442.7390476190476,235.20553633217992,
20220114,222.68399264029438,787.7230822153423,444.8095238095238,238.9937716262976,
20220115,222.86016559337625,779.671654626763,404.3285714285714,244.88512110726643,
20220116,245.672493100276,833.0431716546268,438.41714285714284,266.85259515570937,
20220117,236.9908003679853,837.5498796009632,450.27809523809526,309.6615916955017,
20220118,252.8426862925483,842.9819401444788,441.57142857142856,251.84152249134948,
20220119,263.9273229070837,802.1861025111799,443.7133333333333,232.71764705882353,
20220120,277.52345906163754,773.2208462332302,466.01428571428573,233.58961937716262,
20220121,243.69871205151793,782.5173718610251,454.2961904761905,227.79584775086505,
20220122,259.2115915363386,824.2485380116959,455.66190476190474,232.79653979238753,
20220123,278.03127874885007,829.1640866873065,477.9761904761905,279.1100346020761,
20220124,422.41628334866607,780.5827313381493,492.9819047619048,257.157785467128,
20220125,312.0519779208832,783.1689026487788,485.3742857142857,235.44498269896195,
20220126,269.0229990800368,796.2932576539388,503.0257142857143,226.4311418685121,
20220127,274.50781968721253,824.9721362229102,518.5285714285715,229.73910034602076,
20220128,262.5694572217111,852.1544547643618,450.50380952380954,214.47335640138408,
20220129,238.75896964121435,864.3288613691091,500.9971428571429,231.7425605536332,
20220130,276.4871205151794,912.5337117303062,474.9609523809524,264.96608996539794,
20220131,267.7810487580497,852.1664946680427,505.7942857142857,246.35294117647058,
20220201,255.3247470101196,829.8586171310629,496.2047619047619,224.57024221453287,
20220202,232.88454461821527,824.0244238046096,491.61047619047616,228.8629757785467,
20220203,244.9618215271389,826.2530099759202,492.9609523809524,236.63875432525953,
20220204,248.15271389144434,831.4437564499484,485.96666666666664,232.9259515570934,
20220205,226.65363385464582,843.1465428276574,482.28190476190474,224.20484429065743,
20220206,258.6596136154554,923.3495012039904,565.1161904761905,270.2809688581315,
20220207,231.68307267709292,878.7793257653939,532.2542857142857,277.1826989619377,
20220208,243.1343146274149,821.1995184038527,533.3238095238095,239.80484429065743,
20220209,229.1136154553818,823.2617819057448,539.7838095238095,231.68927335640137,
20220210,235.10901563937443,840.3035775713794,531.3057142857143,233.10103806228375,
20220211,231.48574057037717,799.9215686274509,500.34285714285716,231.7058823529412,
20220212,219.7161913523459,805.6764705882352,457.7,243.68442906574396,
20220213,272.4374425022999,878.6477468180254,486.2266666666667,274.8961937716263,
20220214,230.81416743330266,829.6078431372549,510.7942857142857,263.4948096885813,
20220215,241.64995400183992,786.5710354317165,522.9466666666667,236.4311418685121,
20220216,230.8794848206072,792.1460268317853,527.7009523809523,240.74948096885814,
20220217,244.4935602575897,806.2879256965945,529.6447619047619,234.38131487889274,
20220218,219.45354185832568,842.1773305813554,517.1733333333333,233.52249134948096,
20220219,258.2851885924563,804.766081871345,456.55333333333334,243.6332179930796,
20220220,281.11361545538176,885.2129342965256,526.7971428571428,241.42145328719724,
20220221,236.3886844526219,904.2239422084623,575.5714285714286,265.3446366782007,
20220222,254.0078196872125,864.469384244926,586.8485714285714,260.00138408304497,
20220223,222.40938362465502,872.4097007223942,629.1238095238095,234.96470588235294,
20220224,232.98712051517938,827.3390092879257,976.9666666666667,238.86643598615916,
20220225,236.67479300827966,802.6775025799793,823.1219047619047,218.7833910034602,
20220226,230.08923643054277,801.4790161678707,639.5657142857143,238.1287197231834,
20220227,259.51471941122355,860.266425868593,612.1257142857143,244.58615916955017,
20220228,241.20009199632014,850.5803233574131,623.8095238095239,226.04498269896195,
20220301,233.28472861085555,819.3835569315446,603.0447619047619,213.4145328719723,
20220302,217.9898804047838,782.6064671482628,597.1990476190476,220.26574394463668,
20220303,217.8578656853726,785.1389748882009,609.4057142857143,206.06159169550173,
20220304,234.5271389144434,753.4317165462676,549.4828571428571,213.7204152249135,
20220305,210.63201471941122,746.689026487788,473.14190476190475,207.83460207612455,
20220306,238.47608095676173,825.6314069487444,505.6742857142857,223.1764705882353,
20220307,245.80772769089236,820.7263501891985,546.3371428571429,206.65467128027683,
20220308,226.24103035878565,787.9155486756106,532.032380952381,204.23044982698963,
20220309,243.19641214351427,852.65565875473,528.5238095238095,202.95640138408305,
20220310,216.92088316467343,814.7260061919504,519.3104761904762,198.62491349480968,
20220311,213.46366145354185,781.3680770553835,501.3933333333333,216.59031141868513,
20220312,204.11085556577737,784.078947368421,443.68857142857144,226.21176470588236,
20220313,223.0344986200552,837.6819745442036,477.4238095238095,248.63667820069205,
20220314,233.0358785648574,846.9408324733403,526.2628571428571,218.3121107266436,
20220315,225.0091996320147,801.9779841761266,540.96,207.20968858131488,
20220316,223.26172953081877,799.4802201582387,529.1276190476191,210.64982698961938,
20220317,225.39834406623734,759.1436188510492,528.9838095238096,215.3363321799308,
20220318,199.00551977920884,728.9668042655659,462.1819047619048,209.75501730103807,
20220319,197.22355105795768,751.9176126590987,418.14666666666665,299.35640138408303,
20220320,217.79714811407544,803.9296525627796,476.61333333333334,307.9446366782007,
20220321,222.36752529898803,828.7337461300309,516.9047619047619,248.56678200692042,
20220322,206.0947562097516,828.8830409356725,515.1114285714285,216.92387543252596,
20220323,200.33486660533578,815.0815273477812,527.6180952380953,209.46643598615918,
20220324,206.61315547378103,780.3252493980049,527.08,203.1923875432526,
20220325,191.47608095676173,753.3806329549363,469.62857142857143,189.12387543252595,
20220326,189.2534498620055,740.0753353973168,435.807619047619,193.77785467128027,
20220327,212.79208831646733,836.0373237014104,482.68095238095236,223.73148788927335,
20220328,211.0869365225391,841.4810801513588,549.5809523809523,209.9432525951557,
20220329,203.68721251149955,783.8388372893016,556.1114285714285,220.58131487889273,
20220330,204.3721251149954,777.499656002752,570.8942857142857,212.79584775086505,
20220331,208.7838086476541,791.4024767801858,564.0561904761905,194.05951557093425,
20220401,188.1421343146274,754.4791881664946,474.9695238095238,203.42352941176472,
20220402,198.57635694572218,773.7239422084623,417.1857142857143,187.74532871972318,
20220403,220.30634774609015,795.1126590987272,480.3542857142857,211.30311418685122,
20220404,214.2479300827967,809.5041279669763,543.8733333333333,203.2006920415225,
20220405,219.78840846366145,782.9427244582043,538.1342857142857,200.7840830449827,
20220406,205.3707451701932,795.1080151358789,520.1533333333333,204.57231833910035,
20220407,203.451241950322,798.9432404540763,507.64285714285717,201.09342560553634,
20220408,210.85418583256669,773.4349845201239,445.54,201.66505190311418,
20220409,205.27092916283348,783.1694186446508,423.9428571428571,201.29826989619377,
20220410,212.46090156393745,838.453216374269,437.6142857142857,222.5204152249135,
20220411,215.22999080036797,809.452356381149,451.87904761904764,198.5044982698962,
20220412,200.90616375344987,782.4360165118679,426.34,201.56539792387542,
20220413,197.38684452621897,766.5103199174407,404.5790476190476,203.65190311418687,
20220414,202.98482060717572,830.2313381492949,403.59238095238095,211.33217993079586,
20220415,229.85832566697331,812.2284141726866,437.92,195.4719723183391,
20220416,201.58923643054277,807.7311661506708,455.68095238095236,206.43460207612458,
20220417,221.56301747930084,834.5724114207086,452.807619047619,211.06020761245674,
20220418,226.45446182152713,833.2617819057448,494.0466666666667,219.8650519031142,
20220419,205.81002759889606,798.0884072927416,488.59809523809525,220.75294117647059,
20220420,201.73505059797608,771.5873753009976,488.4371428571429,217.440830449827,
20220421,200.96504139834406,801.876160990712,512.0190476190476,200.04498269896195,
20220422,230.13017479300828,795.4107327141382,471.1038095238095,195.67128027681662,
20220423,200.34084636614534,744.4239766081871,448.4609523809524,202.25467128027682,
20220424,233.72309107635695,797.281561747506,472.6742857142857,219.0961937716263,
20220425,223.77966881324747,809.6360509115927,519.4390476190476,216.18823529411765,
20220426,360.2230910763569,765.9286205710355,524.4590476190476,202.31280276816608,
20220427,250.6688132474701,774.2581699346405,519.5504761904762,195.38546712802767,
20220428,215.43008279668814,758.2225662194702,506.34190476190474,192.71626297577853,
20220429,195.43698252069916,714.3323013415893,430.307619047619,181.7681660899654,
20220430,194.19227230910764,720.3066735466116,400.13142857142856,179.7363321799308,
20220501,225.35832566697331,788.547643618851,443.0942857142857,205.82906574394462,
20220502,211.89604415823368,816.1828345373237,518.8695238095238,196.10726643598616,
20220503,204.188132474701,993.7629858961128,517.6809523809524,203.49411764705883,
20220504,210.76632934682613,967.2590299277606,517.4542857142857,206.3916955017301,
20220505,208.02253909843606,740.4298245614035,471.38,197.59861591695503,
20220506,190.0524379024839,727.2999656002752,443.6485714285714,188.57854671280276,
20220507,179.17985280588778,727.43825249398,384.44666666666666,198.14532871972318,
20220508,202.88224471021158,776.1862745098039,426.13238095238097,217.0083044982699,
20220509,209.0202391904324,780.3147574819401,486.7704761904762,217.1370242214533,
20220510,200.43560257589695,1074.8479532163742,491.4,247.81730103806228,
20220511,192.65179392824288,757.9468524251806,495.6933333333333,203.759169550173,
20220512,216.2148114075437,778.639146886825,490.6819047619048,195.67543252595155,
20220513,208.27966881324747,769.7550739594084,442.2895238095238,191.83529411764707,
20220514,181.57635694572218,741.4604403164775,422.02476190476193,201.4,
20220515,197.05473781048758,798.0405916752666,452.4952380952381,253.3910034602076,
20220516,207.54783808647653,794.4821121431029,514.5114285714286,228.839446366782,
20220517,222.8670653173873,758.2469900240798,507.84761904761905,210.56955017301038,
20220518,213.56255749770008,813.4169246646027,523.3971428571429,199.19723183391002,
20220519,203.27184912603497,750.9724802201582,517.7152380952381,187.55501730103805,
20220520,200.80266789328428,719.329033367733,461.8095238095238,182.39377162629756,
20220521,204.75482980680772,709.2987616099072,408.14,169.18685121107268,
20220522,229.90984360625575,789.21826625387,478.87333333333333,200.45121107266436,
20220523,240.88316467341306,807.1188510491916,547.1809523809524,203.41384083044983,
20220524,207.57865685372585,778.4262125902993,585.9533333333334,197.20692041522491,
20220525,198.78472861085555,746.765565875473,599.2228571428572,177.3515570934256,
20220526,206.0229990800368,763.4212246302029,529.3542857142858,186.1121107266436,
20220527,186.85280588776448,716.797901616787,446.42857142857144,180.29134948096885,
20220528,186.98390064397424,719.8560371517028,400.9552380952381,201.7688581314879,
20220529,247.04415823367066,782.0362917096663,460.2104761904762,206.4968858131488,
20220530,212.36154553817846,788.7125902992776,536.4609523809523,204.90726643598617,
20220531,205.3376264949402,778.0576195390437,543.4142857142857,196.69826989619378,
20220601,196.88546458141676,785.7977296181631,534.1609523809524,214.26020761245675,
20220602,190.75160993560257,847.1689026487788,573.3247619047619,189.46089965397923,
20220603,176.95860165593376,821.5085999312006,502.2628571428571,174.02629757785468,
20220604,173.81600735970562,833.6451668386653,438.8961904761905,166.33010380622838,
20220605,224.98482060717572,892.6534227726178,518.2171428571429,182.14671280276818,
20220606,250.93192272309108,849.9447884416925,541.6761904761905,190.76747404844292,
20220607,216.89328426862926,777.3448572411421,533.1409523809524,176.6719723183391,
20220608,221.6918123275069,750.4805641554867,520.3419047619047,177.51418685121106,
20220609,205.2557497700092,737.6229790161678,507.25142857142856,178.9916955017301,
20220610,182.76816927322906,739.0356037151703,444.6447619047619,171.50034602076124,
20220611,178.37534498620056,741.875128998968,423.1171428571429,168.74117647058824,
20220612,206.67985280588778,803.3474372205022,482.7142857142857,180.90242214532873,
20220613,211.98896044158235,808.7022703818369,495.9657142857143,184.0948096885813,
20220614,210.6890524379025,792.9344685242518,490.3180952380952,194.82906574394462,
20220615,198.02667893284269,745.0889232886137,474.3666666666667,185.03737024221454,
20220616,210.10073597056117,753.7991056071552,445.58666666666664,176.83875432525952,
20220617,199.70009199632014,734.9699002407981,403.19904761904763,162.62906574394464,
20220618,206.58049678012878,779.000171998624,377.58666666666664,182.5993079584775,
20220619,213.03633854645815,783.0197798417613,418.02666666666664,189.23598615916956,
20220620,203.59521619135234,791.0414516683867,459.3828571428571,197.46159169550174,
20220621,198.59889604415824,745.0560715514276,459.5952380952381,175.14948096885814,
20220622,207.7019319227231,736.1200550395597,440.9657142857143,170.29480968858132,
20220623,203.6228150873965,722.7939456484348,422.37619047619046,163.72249134948098,
20220624,188.33210671573138,707.1037151702786,399.45238095238096,160.23737024221452,
20220625,186.8477460901564,836.5729274165807,380.1066666666667,162.95501730103805,
20220626,209.18583256669734,818.9084967320262,425.0676190476191,169.9916955017301,
20220627,208.3721251149954,803.4865841073272,454.8019047619048,168.6865051903114,
20220628,195.55473781048758,731.7414860681115,444.2552380952381,167.79377162629757,
20220629,193.94848206071757,742.907292741658,425.9342857142857,161.42906574394465,
20220630,181.39190432382705,741.2387340901273,414.74380952380955,153.68235294117648,
20220701,205.12005519779208,706.1814585483316,392.92571428571426,147.91695501730104,
20220702,192.03311867525298,726.5791193670451,363.3495238095238,148.8650519031142,
20220703,202.57497700091997,753.0428276573788,398.11047619047616,177.40415224913494,
20220704,198.7713891444342,808.2048503611971,427.37333333333333,162.47820069204153,
20220705,196.09291628334867,731.2681458548332,415.0733333333333,160.40415224913494,
20220706,185.9898804047838,753.3787409700723,410.4971428571429,155.04083044982698,
20220707,187.6205151793928,759.4110767113863,425.3390476190476,149.31626297577856,
20220708,178.311867525299,764.421052631579,408.3752380952381,152.14878892733563,
20220709,180.35832566697331,749.8228414172687,391.17047619047617,157.71280276816609,
20220710,212.369365225391,792.2254901960785,433.8142857142857,163.2006920415225,
20220711,220.58785648574056,771.3008255933953,447.25333333333333,159.5750865051903,
20220712,184.27828886844526,778.3197454420365,443.872380952381,158.3764705882353,
20220713,179.778748850046,780.3097695218438,455.3390476190476,159.96401384083046,
20220714,178.22999080036797,781.4910560715514,444.7609523809524,178.2318339100346,
20220715,186.03403863845446,764.7194702442381,431.0847619047619,167.8560553633218,
20220716,172.55427782888685,788.625042999656,423.5190476190476,178.76193771626296,
20220717,195.2838086476541,829.8663570691434,480.8857142857143,196.58754325259517,
20220718,181.57267709291628,865.8348813209494,504.7733333333333,174.90173010380622,
20220719,183.2658693652254,835.0890952872377,475.2809523809524,168.95501730103805,
20220720,199.0561177552898,830.4508083935328,473.49904761904764,180.21453287197232,
20220721,186.36430542778288,855.1453388372893,500.127619047619,177.56539792387542,
20220722,187.06853725850965,819.0521155830753,489.6542857142857,174.16608996539793,
20220723,191.0271389144434,834.0913312693499,540.3247619047619,181.69896193771626,
20220724,202.65685372585097,866.7836257309941,665.0342857142857,208.02006920415224,
20220725,208.12327506899723,858.1025111799106,573.7266666666667,206.5515570934256,
20220726,194.29576816927323,832.6952184382525,550.7371428571429,184.3280276816609,
20220727,187.76402943882243,814.4982800137599,584.6133333333333,181.63667820069205,
20220728,176.3210671573137,847.1959064327485,527.0390476190477,180.2235294117647,
20220729,184.59521619135234,871.734434124527,499.4923809523809,182.0719723183391,
20220730,186.43882244710213,839.5326797385621,503.9352380952381,195.3294117647059,
20220731,198.1573137074517,1024.22170622635,572.2190476190476,242.9840830449827,
20220801,189.54921803127874,931.5639834881321,548.8771428571429,216.88235294117646,
20220802,185.99264029438822,852.9969040247678,545.2590476190476,197.7460207612457,
20220803,187.66651333946643,835.4456484348125,556.4971428571429,187.40415224913494,
20220804,186.4346826126955,822.0827313381493,541.547619047619,181.85051903114186,
20220805,203.2249310027599,866.9829721362229,521.1914285714286,187.97785467128028,
20220806,189.5754369825207,868.8723770209838,506.3695238095238,236.4228373702422,
20220807,227.24471021159152,918.7129342965256,645.4714285714285,202.87889273356402,
20220808,201.75160993560257,864.4635362917097,596.6761904761905,200.16955017301038,
20220809,196.0676172953082,826.1517027863777,586.1114285714285,192.8006920415225,
20220810,190.34590616375345,801.2399380804953,570.115238095238,205.06505190311418,
20220811,195.9627414903404,794.5510835913312,584.3171428571428,191.5916955017301,
20220812,193.34958601655933,814.5,566.3504761904762,193.759169550173,
20220813,201.46734130634775,862.8839009287925,619.6733333333333,207.1031141868512,
20220814,236.2428702851886,916.6443068455452,575.5971428571429,252.15709342560552,
20220815,219.30128794848207,876.3329893360853,616.3676190476191,265.318339100346,
20220816,205.9310027598896,866.109047127623,637.2438095238095,207.82560553633218,
20220817,200.02851885924562,860.3015135878913,603.6419047619048,200.2560553633218,
20220818,204.6251149954002,877.6652906776745,567.6561904761904,213.69826989619378,
20220819,191.91766329346825,907.828689370485,534.0761904761905,192.1847750865052,
20220820,188.2033118675253,923.1314069487444,532.4419047619048,187.89757785467128,
20220821,214.6228150873965,900.6288269693842,661.0,223.0463667820069,
20220822,201.12189512419502,872.0746474028208,676.3809523809524,238.4249134948097,
20220823,221.1766329346826,852.3844169246646,653.9761904761905,200.94602076124568,
20220824,200.081876724931,833.8629170966632,706.1066666666667,191.9363321799308,
20220825,202.64581416743331,821.2143102855177,615.5076190476191,195.0096885813149,
20220826,197.3219871205152,798.7007223942209,571.0295238095238,185.53771626297578,
20220827,189.52069917203312,865.296353629171,589.0266666666666,189.91003460207614,
20220828,211.12097516099357,1023.0030959752322,696.9895238095238,204.85397923875433,
20220829,221.61683532658694,868.078603371173,632.6276190476191,182.59515570934255,
20220830,199.13477460901564,865.8314413484692,611.2619047619048,183.67404844290658,
20220831,201.6430542778289,871.6542827657379,633.2904761904762,183.1930795847751,
20220901,202.93146274149035,822.5113519091848,650.6171428571429,169.7826989619377,
20220902,195.2019319227231,858.9800481596147,653.1314285714286,196.2235294117647,
20220903,190.18583256669734,945.5784313725491,726.9333333333333,213.7190311418685,
20220904,213.5229990800368,1015.358789129687,852.7361904761905,224.50657439446366,
20220905,203.58003679852806,1160.7198142414861,745.5438095238095,194.33010380622838,
20220906,204.21297148114076,1133.0854833161334,719.3761904761905,200.18408304498269,
20220907,204.33394664213432,1004.9638802889577,778.8428571428572,209.6152249134948,
20220908,241.88040478380864,3633.362401100791,5376.125714285714,250.36401384083044,
20220909,252.14627414903404,3351.999484004128,2963.5161904761903,254.86159169550174,
20220910,217.59383624655013,2224.5958032335743,1737.8114285714287,261.01730103806227,
20220911,240.34084636614534,1977.87736498108,1541.5495238095239,260.2283737024221,
20220912,228.254369825207,1783.8102855177158,1326.164761904762,236.71695501730105,
20220913,232.29346826126954,1510.7242862057103,1265.4942857142858,234.6657439446367,
20220914,235.40892364305427,1482.079807361541,1145.9361904761904,232.37508650519032,
20220915,238.95354185832568,1360.7249742002064,1067.5638095238096,221.4020761245675,
20220916,223.71527138914445,1241.749742002064,928.3885714285715,209.2636678200692,
20220917,219.04691812327508,1301.4711042311662,1013.2171428571429,229.95294117647057,
20220918,235.92364305427782,1365.781905744754,1034.6333333333334,257.9709342560554,
20220919,264.1145354185833,2270.530615755074,1232.3304761904762,238.51557093425606,
20220920,232.43054277828887,1450.8634330925352,1021.2304761904762,226.1266435986159,
20220921,252.58279668813248,1210.641726866185,937.5438095238095,231.10034602076124,
20220922,265.6241950321987,1104.7113863089096,876.7419047619047,227.27543252595154,
20220923,268.41628334866607,1038.7700378396974,854.6180952380953,211.44359861591695,
20220924,304.31876724931004,1056.6451668386653,845.7695238095238,225.4643598615917,
20220925,349.9011039558418,1110.2421740626075,910.2695238095238,255.87474048442905,
20220926,309.623735050598,1025.204850361197,894.3238095238095,228.361937716263,
